1.15,317.82,1.15,317.82,1.15,317.82,0.26,269.9,0.26,269.88,274.73,272.89,269.59
1.15,317.81,1.15,317.81,1.15,317.81,0.26,270,0.26,269.98,274.72,272.59,269.81
1.15,317.81,1.15,317.81,1.15,317.81,0.26,270,0.26,269.98,274.72,272.13,269.9
1.15,317.81,1.15,317.81,1.15,317.81,0.26,270.04,0.26,270.02,274.72,272.17,269.23
1.15,317.8,1.15,317.8,1.15,317.8,0.26,270.12,0.26,270.1,274.72,272.02,269.3
1.15,317.79,1.15,317.79,1.15,317.79,0.26,270.2,0.26,270.18,274.71,272.88,269.68
1.15,317.79,1.15,317.79,1.15,317.79,0.26,270.28,0.26,270.26,274.71,272.37,269.76
1.15,317.78,1.15,317.78,1.15,317.78,0.26,270.35,0.26,270.34,274.7,272.16,270.17
1.15,317.77,1.15,317.77,1.15,317.77,0.27,270.43,0.26,270.41,274.7,272.23,269.64
1.15,317.76,1.15,317.76,1.15,317.76,0.27,270.6,0.27,270.58,274.69,272.32,269.67
